EmployeeID,EmployeeName,Email,PhoneNumber,Address,Department,Performance,Salary,HiringDate,JobTitle,WorkExperience,CurrentTask,IdleTimeHours
9073,Julie Palmer,stewartmario@example.org,(642)469-4544,"Unit 6958 Box 5161, DPO AP 86584",Sales,7.65,45383.39,2003-10-08,Education administrator,19,Research,1.95
5266,Julia Moore,jwalker@example.net,001-666-474-3157x285,"221 Jennifer Lake, Crosbymouth, TN 74851",IT,4.32,75073.37,2002-08-16,"Scientist, research (maths)",7,Research,3.12
8607,Katherine Ruiz,johnsonmichael@example.org,001-591-786-3339x400,"433 Sandra Well Apt. 379, Lunaside, NM 53794",IT,9.19,78612.43,2013-08-11,Furniture designer,11,Meeting with Client,1.98
3233,Miss Katie Mckinney,debra87@example.org,001-434-543-9507x6667,"675 Cross Stravenue Apt. 863, Brittanychester, OK 12823",Marketing,7.95,44545.85,2012-09-09,"Surveyor, land/geomatics",20,Working on Project A,2.01
9262,Natalie Li,lindseychambers@example.com,(681)848-6695x3906,"009 Latasha Lake, Garciastad, FM 40795",IT,7.61,118385.31,2007-12-08,Furniture designer,19,Meeting with Client,4.81
5688,Diane Foster,kenneth58@example.org,218-959-4476x210,"10733 Thomas Vista, West Nicoleside, NV 50665",IT,1.19,39805.4,2019-05-02,"Geologist, engineering",7,Working on Project A,2.61
5933,Jeff Palmer,mcdonaldtimothy@example.org,625.490.7106x703,"3687 Johnson Way Suite 276, Diazview, MP 91617",IT,8.41,85201.17,2012-12-28,Clinical biochemist,15,Coding,1.96
9925,Debbie Martin,bguerrero@example.org,(718)706-9164,"28049 Vasquez Rest, Stephanieland, KS 61222",Sales,2.77,67807.8,2022-05-29,Seismic interpreter,1,Working on Project A,4.42
5403,Keith Nguyen,ebeard@example.org,001-727-980-2459x04189,"595 Karen Course Apt. 789, Barnesberg, NY 12411",IT,9.83,59358.11,2013-12-19,Advertising copywriter,4,Meeting with Client,1.42
2883,Mrs. Hannah Lewis DDS,matthewsmatthew@example.com,001-810-617-2466x78246,"89278 Bright View, Rojasmouth, CO 30128",IT,4.95,87426.19,2016-11-24,Camera operator,8,Coding,1.53
1770,John Dickerson,timothy45@example.net,973.449.8265x177,"6556 Laura Junction, East Jennifer, NV 02007",Marketing,3.44,73418.38,2007-01-25,Primary school teacher,2,Coding,0.88
6816,Justin Flores,david09@example.org,372-214-1105x208,"6049 Lawrence View, Arnoldview, WI 90255",Marketing,6.33,85091.27,2000-12-14,"Engineer, mining",10,Coding,2.56
2349,Mary Lopez,gilbertbond@example.com,838.243.4194x5406,"8533 Morales Crossroad, Brookstown, NE 50821",Sales,9.42,83632.59,2012-12-09,Fitness centre manager,14,Research,0.93
6644,Carmen Wilson,xpeters@example.net,(349)269-2502x176,"USNS Harris, FPO AE 45534",IT,9.89,85723.44,2018-03-27,Planning and development surveyor,17,Meeting with Client,3.22
7200,Emily Nelson,cheryl71@example.net,(658)252-0919x791,"3811 Hernandez Throughway, Port Vincent, CT 47032",HR,7.28,53141.56,2014-05-16,Therapeutic radiographer,1,Coding,2.96
9572,Michael Reese,nstevens@example.net,001-417-494-3293x3276,"PSC 4317, Box 2422, APO AP 02715",HR,6.25,59074.87,2019-08-20,Equities trader,12,Coding,1.85
4750,Melissa Tapia,stephanie95@example.com,+1-890-734-1545x68755,"10589 David Canyon Apt. 241, West Timothy, MD 02169",Sales,2.7,110372.8,2000-07-07,Community education officer,15,Meeting with Client,4.66
3999,Kathleen Becker,ann77@example.net,(860)885-3495,"6710 Gonzalez Burgs Apt. 336, North Joshuafort, WV 24091",Sales,9.42,76925.44,2022-05-31,Amenity horticulturist,16,Coding,3.91
4693,Thomas Bennett,bclark@example.com,484-849-8664x145,"68424 Baker Spurs, Laurachester, MS 36528",HR,7.55,84541.96,2002-05-29,Gaffer,12,Meeting with Client,0.09
4288,Tanya Davis,lindsaywang@example.com,647-406-7852,"004 Stephanie Points Suite 322, Markmouth, MT 71569",IT,4.57,40576.28,2009-11-27,Marine scientist,1,Meeting with Client,1.25
2796,Heather Glenn,lyonstaylor@example.com,(913)261-0581x422,"890 Rogers Cliff Apt. 295, Susanville, FL 02993",Marketing,9.53,72748.48,2011-09-07,Patent attorney,15,Research,1.38
2552,Johnny Phillips,hoopertracie@example.org,(460)443-1614,"76032 Sandra Green, Osbornemouth, NH 82030",Marketing,8.25,56845.57,2017-01-02,Civil Service fast streamer,20,Research,0.51
9107,Amy Lang,vmartinez@example.net,+1-212-234-7480,"94482 Miller Village Suite 297, East Cindyport, SC 32881",Sales,5.79,47476.02,2011-08-13,Risk analyst,7,Research,1.21
9884,Travis Sanders,patriciaturner@example.org,001-534-945-2751x720,"55202 Bradshaw Gardens Apt. 410, Brianville, MD 56090",Sales,5.87,118468.73,2004-10-24,"Nurse, children's",9,Research,3.01
1132,Beth Bennett,robin62@example.net,9156348693,"0571 Parsons Parkways Apt. 260, Williamstown, MP 51989",Sales,6.32,42599.45,2002-03-04,"Physicist, medical",14,Meeting with Client,4.34
1188,Mark Savage,fortega@example.com,439-983-7855x977,"738 Webb Mountains Apt. 468, Davidport, VA 70751",Marketing,6.84,117639.74,2021-11-29,Chiropodist,12,Meeting with Client,2.06
9743,Joshua Williamson,frichardson@example.com,242-307-9029x73964,"433 Maddox Trace, Lake Jennifer, GA 00858",Marketing,1.25,35355.61,2003-08-23,"Engineer, building services",16,Research,3.19
6175,John Brown,zcollins@example.net,(985)705-2223,"371 Joseph Passage Apt. 271, North Amy, IL 67070",Marketing,6.98,87420.32,2023-01-21,Air cabin crew,19,Research,4.4
5979,Lee Potter,ashleyrivera@example.org,464-468-4027x46220,"9392 Arroyo Club Suite 344, North Sergio, ME 01605",Sales,8.87,114439.82,2019-09-04,"Nurse, learning disability",7,Working on Project A,2.22
3582,Annette Rivas,frankmarshall@example.com,+1-754-694-4869x6498,"11009 Jamie Bridge, West William, WY 41476",IT,8.38,109175.98,2004-11-27,Clinical molecular geneticist,12,Coding,3.12
4415,Kristine Barnes,andrewaguilar@example.org,(600)546-3923x53552,"1404 Hernandez Road Suite 136, South Shawn, AL 97222",IT,3.92,48255.13,2002-04-10,Transport planner,19,Research,1.83
4990,Manuel Keller,cmurray@example.org,439.666.5439x57064,"096 Sara Fields, South Jamesstad, HI 91543",IT,6.97,74402.59,2021-10-04,Animal nutritionist,1,Coding,1.23
9823,David Walker,shafferfaith@example.com,(858)760-7897x75702,"06142 Holloway Square Apt. 214, Scottbury, DC 64262",Sales,5.02,105886.83,2004-09-30,"Designer, ceramics/pottery",12,Working on Project A,1.71
4282,Lindsay Davis,doyleholly@example.net,(695)385-9569,"030 Melissa Corners Suite 127, West Adrianchester, NH 07411",Sales,1.35,30552.26,2018-07-07,"Optician, dispensing",3,Coding,3.49
2176,Brooke Stafford,millercharles@example.org,529-262-1097,"4011 Higgins Extension Suite 130, East Allisonport, WI 81118",Marketing,7.88,107913.74,2011-08-03,Editorial assistant,2,Coding,1.22
7385,Tara Sawyer,pittmanteresa@example.org,+1-231-405-9477,"653 Espinoza Shoals Suite 892, Brentside, WA 62234",IT,5.35,80926.92,2014-02-14,"Scientist, research (maths)",2,Meeting with Client,1.77
2852,Jessica Caldwell,wellshailey@example.net,722-525-8918,"380 Alexander Dam Suite 356, Port Kevin, TX 11696",Sales,3.74,57737.08,2011-05-06,Technical author,9,Coding,2.63
8619,April Scott,claytonerin@example.org,334-696-1937,"19454 Martinez Pines, East Heather, NM 35268",Marketing,4.09,53827.66,2000-05-03,Chief Marketing Officer,9,Meeting with Client,4.01
8844,Joann Stevenson,johnsonthomas@example.com,+1-418-265-3421x028,"PSC 7600, Box 9645, APO AP 88370",HR,5.38,57636.0,2002-08-08,Ceramics designer,19,Meeting with Client,4.91
4773,Rebecca Keith,normansimmons@example.org,5333523453,"7832 Howard Rest Apt. 923, Walkershire, NM 42439",Sales,6.47,96632.42,2002-11-23,"Psychologist, counselling",4,Meeting with Client,4.22
6808,Timothy Stafford,hlawson@example.com,+1-702-576-7826x546,"625 Rachel Meadows Suite 796, Clarkview, WA 16007",HR,2.79,118918.5,2003-07-22,Environmental consultant,16,Meeting with Client,2.78
7660,Monique Page,andersonthomas@example.org,+1-668-230-8514,"64805 Fernandez Pines Apt. 039, Robertberg, RI 14576",HR,6.31,33726.5,2013-08-30,"Presenter, broadcasting",18,Coding,1.93
5075,Brittany Brock,morganjoshua@example.net,832-497-2818,"57669 Miller Springs Apt. 427, Carlamouth, HI 47733",Sales,4.45,98527.15,2017-02-27,Personal assistant,14,Coding,1.28
9452,Andrew Franco,shawtravis@example.com,419-210-2421x44026,"639 Elizabeth Crest, Reevesshire, GA 72983",Marketing,7.48,44747.32,2013-05-30,Science writer,9,Working on Project A,3.22
9005,Chelsea Coleman,wprice@example.org,750-382-8475,"0349 Manuel Path Suite 115, East Edward, FM 03281",Marketing,1.55,31604.76,2008-10-09,"Conservator, museum/gallery",14,Working on Project A,1.72
6456,Douglas Mcdaniel,lmoss@example.org,294-786-5517,"301 William Fall, Lisaview, TN 86068",Marketing,5.0,84875.39,2006-04-17,Furniture conservator/restorer,4,Research,0.23
4249,Michael Hall,hgray@example.com,+1-916-483-2801x527,"USCGC Howard, FPO AE 97969",Marketing,6.96,60486.69,2011-10-14,Multimedia specialist,15,Coding,1.33
5236,Christopher Hernandez,kanderson@example.com,347-468-8729x5040,"3313 Jordan Wall Apt. 960, West Robert, UT 60064",Sales,9.65,76668.81,2002-12-08,Contractor,12,Coding,0.17
6035,Zachary Gardner,shellyfoster@example.com,568.896.5597x527,"37649 Michael Road, South Louisside, NY 12563",HR,5.59,108937.52,2013-05-15,Chief Marketing Officer,17,Working on Project A,2.38
9843,Bonnie Gilbert,lorijones@example.com,(885)750-2998x0908,"6612 Jones Ramp Apt. 629, New Tommy, CT 52635",Marketing,3.94,103000.76,2007-01-03,IT trainer,4,Working on Project A,3.02
3282,Janet Escobar,sarahcooley@example.org,+1-966-800-4051x18785,"07130 Christopher Road, South Jaredborough, WV 26861",Marketing,9.0,99051.53,2017-04-25,Homeopath,12,Working on Project A,3.95
7637,Shannon Frank,utate@example.com,2043296999,"USCGC Lindsey, FPO AE 83699",Marketing,4.06,89419.71,2015-12-13,"Surveyor, insurance",14,Coding,3.52
8965,Nancy Mcdowell,jasonkent@example.com,+1-829-748-6388,"PSC 5204, Box 1721, APO AA 96578",IT,5.54,33783.06,2019-03-12,"Horticulturist, amenity",13,Coding,0.15
3415,Emily Alvarado,cgibson@example.org,525.553.6569x563,"0699 Perry Valleys Suite 212, Ericshire, MS 74308",Marketing,1.58,78477.56,2011-06-08,Production engineer,1,Working on Project A,3.03
2383,James Roy,mmcguire@example.org,001-747-858-8143,"3864 Nicholas Heights, Branchfurt, MN 46625",Sales,7.52,43224.92,2011-08-26,Agricultural engineer,20,Research,0.95
1033,Ralph Callahan,smithmichaela@example.org,+1-791-212-0567x901,"9012 Ryan Cove Apt. 808, Ryanshire, CA 89501",Sales,5.8,64492.92,2003-01-30,"Production assistant, television",15,Coding,4.03
9074,Alex Long,bryan40@example.net,001-854-903-7631x6371,"3113 Tammy Route Apt. 310, South Kennethport, PA 88640",Sales,4.35,38191.54,2023-04-11,Travel agency manager,8,Coding,3.06
1663,James Barajas,xdaniels@example.com,(221)700-3160x21215,"6697 Hawkins Trail Suite 790, Jonesberg, ND 17292",HR,5.19,57488.06,2017-09-26,Hospital doctor,4,Research,1.65
2490,Jacqueline Martinez,brianhorn@example.net,3367330675,"240 Bradley Vista Apt. 648, Williamsside, CT 50714",Sales,6.07,106687.86,2010-08-31,Phytotherapist,5,Meeting with Client,3.87
3037,Jennifer Roberts,llawson@example.net,(721)825-0264,"5239 Brown Squares Apt. 981, Port Carolynside, TX 22303",IT,5.51,69275.8,2018-12-26,"Engineer, electronics",3,Working on Project A,2.72
9459,Henry Howard,jgallagher@example.net,(368)346-5622x153,"049 Crawford Run Suite 432, Whitakerberg, TX 13113",HR,7.74,51686.37,2008-02-12,Clinical psychologist,16,Working on Project A,1.48
3856,Eric Barrett,victoria20@example.org,905-768-7895,"9736 William Plain Suite 361, Dennismouth, TX 24766",Sales,6.57,40661.93,2006-07-22,Trade union research officer,14,Coding,2.41
3278,Joseph Miller DDS,oburton@example.com,001-375-483-9217x2232,"14806 Mcdonald Wall Suite 735, Chapmantown, ND 60187",Marketing,8.69,81397.04,2009-08-14,"Accountant, chartered management",15,Research,1.93
8836,Joshua Garcia,xtodd@example.com,+1-457-573-4717x47452,"949 Kenneth Springs, Josephbury, SD 11481",IT,9.64,44742.92,2011-09-24,"Engineer, maintenance (IT)",5,Research,0.39
3040,Ashley Hoover,bestjennifer@example.net,230-385-6902x6798,"3754 Miller Crescent, South Shelia, CA 18064",IT,7.66,40983.85,2023-09-29,Graphic designer,20,Working on Project A,3.57
2022,Michael Williams,smithricky@example.net,(218)726-5833x0811,"592 Leonard Rapids Suite 674, Marissabury, WV 23720",IT,2.9,52763.37,2022-02-09,Social researcher,1,Research,1.37
2278,Bruce Wilson,karenschroeder@example.net,+1-767-529-1541x021,"0373 Tamara Crossroad Apt. 792, Thomasfurt, MS 51895",HR,2.28,73000.15,2016-05-09,Health and safety adviser,4,Meeting with Client,4.69
1141,Marissa Cowan,jared62@example.com,427-436-7383x737,"24130 King Harbor Apt. 989, South Stephanieborough, ME 38507",Marketing,5.47,95289.84,2002-04-24,Warden/ranger,3,Coding,1.34
8681,Kristen Miller,jarvisbrittany@example.org,001-553-423-5638x82257,"603 Calhoun Burg, Sanchezville, NE 20042",HR,5.14,49427.0,2002-11-09,Ophthalmologist,2,Working on Project A,3.34
8768,Frederick Bell,bradykatrina@example.org,+1-937-288-4448x484,"11573 Vega Burg Suite 804, Henrymouth, VA 94145",IT,3.57,58574.03,2015-02-17,Passenger transport manager,20,Meeting with Client,0.99
1659,Taylor Jenkins,matthewmorton@example.net,001-330-858-8976x99661,"91588 Blake Turnpike Apt. 920, Harrisburgh, MS 42186",IT,4.75,101883.32,2008-01-28,Psychiatrist,6,Meeting with Client,1.61
6776,Connie Morris,scottwilliams@example.com,(557)932-2230x6460,"7230 Paul Dam, Lake Tiffany, ND 53447",IT,3.44,64036.19,2008-08-05,"Conservation officer, nature",14,Coding,1.29
6711,Amy Fleming,jessicalopez@example.com,367.240.6674x1135,"41073 Mark Alley, East Ray, WI 26060",HR,7.92,36414.18,2023-04-08,"Scientist, research (life sciences)",2,Coding,4.39
4816,Edwin Foley,jtorres@example.org,395-532-2742,"USS Hernandez, FPO AA 30808",Sales,3.06,72196.23,2007-01-27,Occupational psychologist,20,Working on Project A,3.76
